app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Melody Master,melodic-intervals,Melodic Intervals,MI-M-065,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 3rd,audio/piano/G3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: G4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-066,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/G3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: G4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-067,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/G3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: G4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-068,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/A3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-069,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/A3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-070,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 3rd,audio/piano/A3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-071,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/A3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-072,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/A3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-073,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 6th,audio/piano/A3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-074,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/B3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: B4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-075,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/B3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-076,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 3rd,audio/piano/B3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-077,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Augmented 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Augmented 4th,audio/piano/B3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Augmented 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-078,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/B3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-079,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 6th,audio/piano/B3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-080,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 7th,audio/piano/B3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 7th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-081,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/C4.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: C5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-082,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 2nd,audio/piano/C4.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: B4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-083,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 3rd,audio/piano/C4.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-084,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/C4.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-085,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/C4.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-086,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 6th,audio/piano/C4.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-087,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 7th,audio/piano/C4.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 7th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-088,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect octave,audio/piano/C4.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect octave,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-089,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/D4.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: D5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-090,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/D4.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: C5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-091,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 3rd,audio/piano/D4.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: B4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-092,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/D4.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-093,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/D4.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-094,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 6th,audio/piano/D4.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-095,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 7th,audio/piano/D4.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Minor 7th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-096,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect octave,audio/piano/D4.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect octave,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-097,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/E4.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: E5 · Target: E5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-098,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/E4.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: E5 · Target: D5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-099,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 3rd,audio/piano/E4.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: E5 · Target: C5 · Direction: descending · Answer mode: quality
