app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Melody Master,melodic-intervals,Melodic Intervals,MI-S-401,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 7th,audio/piano/E4.mp3 | audio/piano/Fs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-3-sharp.png,,modules/melodic-intervals/assets/treble-key-3-sharp.png,Piano,,descending Minor 7th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: A major · Start: E5 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-402,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect octave,audio/piano/E4.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-3-sharp.png,,modules/melodic-intervals/assets/treble-key-3-sharp.png,Piano,,descending Perfect octave,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: A major · Start: E5 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-403,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/Cs3.mp3 | audio/piano/Cs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: C4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-404,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/Cs3.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: D4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-405,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 3rd,audio/piano/Cs3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: E4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-406,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/Cs3.mp3 | audio/piano/Fs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: F4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-407,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 5th,audio/piano/Cs3.mp3 | audio/piano/Gs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 5th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: G4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-408,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 6th,audio/piano/Cs3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 6th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: A4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-409,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 7th,audio/piano/Cs3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 7th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-410,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect octave,audio/piano/Cs3.mp3 | audio/piano/Cs4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect octave,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: C4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-411,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/Ds3.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: D4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-412,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 2nd,audio/piano/Ds3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: E4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-413,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 3rd,audio/piano/Ds3.mp3 | audio/piano/Fs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: F4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-414,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/Ds3.mp3 | audio/piano/Gs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: G4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-415,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 6th,audio/piano/Ds3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 6th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-416,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 7th,audio/piano/Ds3.mp3 | audio/piano/Cs4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 7th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-417,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect octave,audio/piano/Ds3.mp3 | audio/piano/Ds4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect octave,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: D4 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-418,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/E3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: E4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-419,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/E3.mp3 | audio/piano/Fs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: F4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-420,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 3rd,audio/piano/E3.mp3 | audio/piano/Gs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: G4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-421,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/E3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: A4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-422,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 5th,audio/piano/E3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 5th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-423,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 6th,audio/piano/E3.mp3 | audio/piano/Cs4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 6th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-424,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 7th,audio/piano/E3.mp3 | audio/piano/Ds4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 7th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-425,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect octave,audio/piano/E3.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect octave,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: E4 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-426,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/Fs3.mp3 | audio/piano/Fs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: F4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-427,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/Fs3.mp3 | audio/piano/Gs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: G4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-428,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 3rd,audio/piano/Fs3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: A4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-429,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/Fs3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-430,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 5th,audio/piano/Fs3.mp3 | audio/piano/Cs4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 5th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-431,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 6th,audio/piano/Fs3.mp3 | audio/piano/Ds4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Major 6th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-432,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 7th,audio/piano/Fs3.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 7th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: F4 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-433,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/Gs3.mp3 | audio/piano/Gs3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: G4 · Target: G4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-434,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 2nd,audio/piano/Gs3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: G4 · Target: A4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-435,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 3rd,audio/piano/Gs3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Minor 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: G4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-436,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/Gs3.mp3 | audio/piano/Cs4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: G4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-437,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 5th,audio/piano/Gs3.mp3 | audio/piano/Ds4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-4-sharp.png,,modules/melodic-intervals/assets/treble-key-4-sharp.png,Piano,,ascending Perfect 5th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: E major · Start: G4 · Target: D5 · Direction: ascending · Answer mode: quality
